main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
"HEALTH AND SAFETY, PUBLIC","Mammography, supplement magnetic resonance imaging breast cancer screening as adjunct to",https://app.leg.wa.gov/billsummary?BillNumber=5716&Year=2021&Initiative=false,SB 5716,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Requiring coverage for magnetic resonance imaging for women at high risk of developing breast cancer.,"Brown, Dhingra, Braun, Dozier, Hasegawa, Kuderer, Randall, Rolfes, Saldaña, Trudeau, Van De Wege, Wellman, Jeff Wilson, Linda Wilson",No Requester,10,5
"HEALTH AND SAFETY, PUBLIC","Medical status, legislators, segregation of/discrimination against/privileged status for, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1695&Year=2021&Initiative=false,HB 1695,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Reforming the means by which the legislature establishes operating procedures.,"Walsh, Sutherland, Klippert, McCaslin, McEntire, Kraft, Jacobsen, Young",No Requester,0,8
"HEALTH AND SAFETY, PUBLIC","Milk banks, donor breast milk from, for inpatient use, coverage for",https://app.leg.wa.gov/billsummary?BillNumber=5702&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5702,236 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Requiring coverage for donor breast milk.,"Trudeau, Dhingra, Lovelett, Lovick, Nguyen, Nobles, Randall, Saldaña, Stanford, Van De Wege, Claire Wilson",No Requester,11,2
"HEALTH AND SAFETY, PUBLIC","Milk banks, donor human milk from, for inpatient use, coverage for",https://app.leg.wa.gov/billsummary?BillNumber=5702&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5702,236 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Requiring coverage for donor breast milk.,"Trudeau, Dhingra, Lovelett, Lovick, Nguyen, Nobles, Randall, Saldaña, Stanford, Van De Wege, Claire Wilson",No Requester,11,2
"HEALTH AND SAFETY, PUBLIC","Milk, donor breast milk for inpatient use, coverage for",https://app.leg.wa.gov/billsummary?BillNumber=5702&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5702,236 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Requiring coverage for donor breast milk.,"Trudeau, Dhingra, Lovelett, Lovick, Nguyen, Nobles, Randall, Saldaña, Stanford, Van De Wege, Claire Wilson",No Requester,11,2
"HEALTH AND SAFETY, PUBLIC","Milk, donor human milk for inpatient use, coverage for",https://app.leg.wa.gov/billsummary?BillNumber=5702&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5702,236 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Requiring coverage for donor breast milk.,"Trudeau, Dhingra, Lovelett, Lovick, Nguyen, Nobles, Randall, Saldaña, Stanford, Van De Wege, Claire Wilson",No Requester,11,2
"HEALTH AND SAFETY, PUBLIC","Musculoskeletal injuries, home office working practices related to, regulation of, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1837&Year=2021&Initiative=false,Engrossed - EHB 1837,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Restoring the state's ability to address work-related musculoskeletal injuries.,"Bronoske, Ortiz-Self, Berry, Pollet",No Requester,4,0
"HEALTH AND SAFETY, PUBLIC","Musculoskeletal injuries, working practices related to, prohibition on regulating, repealing",https://app.leg.wa.gov/billsummary?BillNumber=1837&Year=2021&Initiative=false,Engrossed - EHB 1837,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Restoring the state's ability to address work-related musculoskeletal injuries.,"Bronoske, Ortiz-Self, Berry, Pollet",No Requester,4,0
"HEALTH AND SAFETY, PUBLIC","Newborn infants, screening test panel for, adding new disorder to, when",https://app.leg.wa.gov/billsummary?BillNumber=1749&Year=2021&Initiative=false,HB 1749,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning newborn screening.,"Thai, Stonier, Macri, Ryu, Dolan, Chopp, Wicks, Valdez, Pollet, Fitzgibbon, Ramel, Ortiz-Self, Davis, Slatter, Harris-Talley, Kloba",No Requester,15,1
"HEALTH AND SAFETY, PUBLIC","Oral health, fluoridation and unmet needs, oral health equity assessment in relation to, conducting",https://app.leg.wa.gov/billsummary?BillNumber=5587&Year=2021&Initiative=false,SB 5587,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning public health and fluoridation of drinking water.,"Van De Wege, Robinson, Randall, Rivers",No Requester,3,1
"HEALTH AND SAFETY, PUBLIC","Organ donors, living donor act, insurance coverage protections via",https://app.leg.wa.gov/billsummary?BillNumber=5003&Year=2021&Initiative=false,Substitute - SSB 5003,172 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Enacting the living donor act.,"Keiser, Conway, Kuderer, Randall, Saldaña, Stanford, Claire Wilson",No Requester,7,2
"HEALTH AND SAFETY, PUBLIC","Organ transport vehicles, for time urgent organs, definition and requirements",https://app.leg.wa.gov/billsummary?BillNumber=5724&Year=2021&Initiative=false,SB 5724,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning organ transport vehicles.,Mullet,No Requester,1,0
"HEALTH AND SAFETY, PUBLIC","Pandemics, statewide pandemic preparation and response task force, establishing, and creating account for",https://app.leg.wa.gov/billsummary?BillNumber=1340&Year=2021&Initiative=false,Substitute - SHB 1340,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning creation of the statewide pandemic preparation and response task force.,"Lovick, Harris, Fitzgibbon, Ryu, Taylor, Wicks, Dolan, Ramel, Valdez, Leavitt, Goodman, Jesse Johnson, Chopp, Orwall, Santos, Peterson, Gregerson, Shewmake, Davis, Ormsby, Berg, Bronoske, Duerr, Fey, Bateman, Lekanoff, Senn, Callan, Frame, Pollet, Harris-Talley, Macri",No Requester,30,1
"HEALTH AND SAFETY, PUBLIC","Pandemics, statewide pandemic response and recovery task force for after-action review, establishing",https://app.leg.wa.gov/billsummary?BillNumber=1340&Year=2021&Initiative=false,Substitute - SHB 1340,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning creation of the statewide pandemic preparation and response task force.,"Lovick, Harris, Fitzgibbon, Ryu, Taylor, Wicks, Dolan, Ramel, Valdez, Leavitt, Goodman, Jesse Johnson, Chopp, Orwall, Santos, Peterson, Gregerson, Shewmake, Davis, Ormsby, Berg, Bronoske, Duerr, Fey, Bateman, Lekanoff, Senn, Callan, Frame, Pollet, Harris-Talley, Macri",No Requester,30,1
"HEALTH AND SAFETY, PUBLIC","Pandemics/epidemics, local preparedness and response plans for, local health jurisdictions to develop/implement",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
"HEALTH AND SAFETY, PUBLIC","Pandemics/epidemics, viral infections/severe disease prevention, health professionals committee, convening",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
"HEALTH AND SAFETY, PUBLIC","Pathogens of epidemiological concern, each hospital to adopt policy regarding",https://app.leg.wa.gov/billsummary?BillNumber=1739&Year=2021&Initiative=false,HB 1739,207 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modernizing hospital policies related to pathogens of epidemiological concern.,"Maycumber, Cody, Ramos",No Requester,2,1
"HEALTH AND SAFETY, PUBLIC","Pathogens, gain-of-function research aiming to increase transmissibility/virulence of, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5804&Year=2021&Initiative=false,SB 5804,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting gain-of-function research.,"Braun, Dozier, Rivers, Short, Warnick",No Requester,0,5
"HEALTH AND SAFETY, PUBLIC","Personal protective equipment, vendors of, database of, developing",https://app.leg.wa.gov/billsummary?BillNumber=5302&Year=2021&Initiative=false,Substitute - SSB 5302,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing a personal protective equipment vendor database.,"Cleveland, Conway, Claire Wilson",No Requester,3,2
"HEALTH AND SAFETY, PUBLIC","Personal protective equipment, Washington producers of, website of/report about/tax exemptions for",https://app.leg.wa.gov/billsummary?BillNumber=1489&Year=2021&Initiative=false,HB 1489,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning locally manufactured personal protective equipment.,"Boehnke, Corry, Graham, Walen, Chandler, Leavitt, MacEwen, Orwall, Hoff, Chambers, Abbarno, Klicker, Lovick, Shewmake, Dent, Steele, Dufault, Slatter, Jacobsen, Schmick, Eslick, Young",No Requester,6,16
"HEALTH AND SAFETY, PUBLIC","Pregnancy, complications of, health care entity care prohibitions, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5140&Year=2021&Initiative=false,Substitute - SSB 5140,235 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Protecting pregnancy and miscarriage-related patient care.,"Kuderer, Frockt, Conway, Das, Dhingra, Hasegawa, Hunt, Lovelett, Randall, Saldaña, Stanford, Wellman, Claire Wilson",No Requester,13,2
"HEALTH AND SAFETY, PUBLIC","Pregnancy, ectopic, treatment for/miscarriage management, health care entity care prohibitions, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5140&Year=2021&Initiative=false,Substitute - SSB 5140,235 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Protecting pregnancy and miscarriage-related patient care.,"Kuderer, Frockt, Conway, Das, Dhingra, Hasegawa, Hunt, Lovelett, Randall, Saldaña, Stanford, Wellman, Claire Wilson",No Requester,13,2
"HEALTH AND SAFETY, PUBLIC","Public health agencies, emergency medical technicians providing collaborative care with",https://app.leg.wa.gov/billsummary?BillNumber=5754&Year=2021&Initiative=false,SB 5754,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Allowing emergency medical technicians to provide medical evaluation, testing, and vaccines outside of an emergency in response to a public health agency request.","Robinson, Cleveland, Nobles, Stanford, Claire Wilson",Department of Health,5,2
"HEALTH AND SAFETY, PUBLIC","Public health measures, when infringing on any constitutional rights, prohibiting enforcement of",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
"HEALTH AND SAFETY, PUBLIC","Public health services, foundational, account for, deposit of sweetened beverage excise tax revenues in",https://app.leg.wa.gov/billsummary?BillNumber=5371&Year=2021&Initiative=false,SB 5371,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Funding public health services and health equity initiatives through a statewide sweetened beverage tax.,"Robinson, Carlyle, Conway, Dhingra, Pedersen, Saldaña",No Requester,6,0
"HEALTH AND SAFETY, PUBLIC","Public health services, foundational, comprehensive health services districts for, establishing and forming",https://app.leg.wa.gov/billsummary?BillNumber=1152&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1152,205 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Supporting measures to create comprehensive public health districts.,"Riccelli, Leavitt, Stonier, Ormsby, Lekanoff, Pollet, Bronoske, Bateman",Office of the Governor,7,0
"HEALTH AND SAFETY, PUBLIC","Public health services, foundational, comprehensive public health districts for, creating",https://app.leg.wa.gov/billsummary?BillNumber=5173&Year=2021&Initiative=false,SB 5173,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Supporting measures to create comprehensive public health districts.,"Robinson, Das, Dhingra, Frockt, Kuderer, Liias, Nobles, Saldaña, Claire Wilson",Office of the Governor,9,2
"HEALTH AND SAFETY, PUBLIC","Public health services, foundational, covered lives assessment funds to be used for",https://app.leg.wa.gov/billsummary?BillNumber=5149&Year=2021&Initiative=false,Substitute - SSB 5149,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Funding foundational public health services.,"Robinson, Das, Dhingra, Kuderer, Liias, Nobles, Saldaña, Claire Wilson",Office of the Governor,8,2
"HEALTH AND SAFETY, PUBLIC","Public health services, foundational, developing/recommending system for, work group for, creating",https://app.leg.wa.gov/billsummary?BillNumber=5173&Year=2021&Initiative=false,SB 5173,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Supporting measures to create comprehensive public health districts.,"Robinson, Das, Dhingra, Frockt, Kuderer, Liias, Nobles, Saldaña, Claire Wilson",Office of the Governor,9,2
"HEALTH AND SAFETY, PUBLIC","Public health services, foundational, health districts for, and public health advisory, local, and community health advisory boards",https://app.leg.wa.gov/billsummary?BillNumber=1152&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1152,205 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Supporting measures to create comprehensive public health districts.,"Riccelli, Leavitt, Stonier, Ormsby, Lekanoff, Pollet, Bronoske, Bateman",Office of the Governor,7,0
"HEALTH AND SAFETY, PUBLIC","Public health system and services, local boards of health and community health advisory boards, establishing",https://app.leg.wa.gov/billsummary?BillNumber=1152&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1152,205 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Supporting measures to create comprehensive public health districts.,"Riccelli, Leavitt, Stonier, Ormsby, Lekanoff, Pollet, Bronoske, Bateman",Office of the Governor,7,0
"HEALTH AND SAFETY, PUBLIC","Public health system and services, public health advisory board, establishing",https://app.leg.wa.gov/billsummary?BillNumber=1152&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1152,205 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Supporting measures to create comprehensive public health districts.,"Riccelli, Leavitt, Stonier, Ormsby, Lekanoff, Pollet, Bronoske, Bateman",Office of the Governor,7,0
"HEALTH AND SAFETY, PUBLIC","Public health, comprehensive health services districts for foundational services, establishing and forming",https://app.leg.wa.gov/billsummary?BillNumber=1152&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1152,205 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Supporting measures to create comprehensive public health districts.,"Riccelli, Leavitt, Stonier, Ormsby, Lekanoff, Pollet, Bronoske, Bateman",Office of the Governor,7,0
"HEALTH AND SAFETY, PUBLIC","Public health, comprehensive health services districts, advisory committees for district health boards, establishing",https://app.leg.wa.gov/billsummary?BillNumber=1152&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1152,205 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Supporting measures to create comprehensive public health districts.,"Riccelli, Leavitt, Stonier, Ormsby, Lekanoff, Pollet, Bronoske, Bateman",Office of the Governor,7,0
"HEALTH AND SAFETY, PUBLIC","Public health, comprehensive public health districts for foundational services, creating",https://app.leg.wa.gov/billsummary?BillNumber=5173&Year=2021&Initiative=false,SB 5173,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Supporting measures to create comprehensive public health districts.,"Robinson, Das, Dhingra, Frockt, Kuderer, Liias, Nobles, Saldaña, Claire Wilson",Office of the Governor,9,2
